City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Ziro,IN,2021-10-24 12:42:19,27.6333,93.8333,59.74,91,5,0.78,clear sky
261,Linguere,SN,2021-10-24 12:42:20,15.3953,-15.1193,97.02,49,0,4.61,clear sky
262,Tual,ID,2021-10-24 12:42:20,-5.6667,132.75,81.86,78,100,10.42,overcast clouds
263,Narsaq,GL,2021-10-24 12:42:21,60.9167,-46.05,32.22,47,100,4.34,overcast clouds
264,Hwange,ZW,2021-10-24 12:42:21,-18.3693,26.5019,101.8,16,57,5.93,broken clouds
265,Grand Gaube,MU,2021-10-24 12:42:21,-20.0064,57.6608,77.4,69,8,10.0,clear sky
266,Portlethen,GB,2021-10-24 12:42:22,57.0547,-2.1307,58.82,93,75,1.99,broken clouds
267,Lavrentiya,RU,2021-10-24 12:42:22,65.5833,-171.0,22.68,86,100,10.4,overcast clouds
268,Arkansas City,US,2021-10-24 12:42:22,37.062,-97.0384,71.74,78,1,20.71,clear sky
269,Egvekinot,RU,2021-10-24 12:42:23,66.3167,-179.1667,5.27,86,73,6.87,broken clouds
270,Beira,MZ,2021-10-24 12:42:23,-19.8436,34.8389,82.45,72,5,17.07,clear sky
271,Springfield,US,2021-10-24 12:38:12,37.2153,-93.2982,69.19,94,20,5.01,few clouds
272,Evensk,RU,2021-10-24 12:42:24,61.95,159.2333,8.83,74,19,8.05,few clouds
273,Dalby,AU,2021-10-24 12:38:55,-27.1833,151.2667,66.97,50,2,9.44,clear sky
274,Maralal,KE,2021-10-24 12:42:24,1.0968,36.698,75.76,35,97,13.94,overcast clouds
275,Omaruru,NA,2021-10-24 12:42:24,-21.4333,15.9333,90.14,4,5,17.67,clear sky
276,Laguna,US,2021-10-24 12:42:25,38.421,-121.4238,59.41,94,90,3.0,moderate rain
277,Hirado,JP,2021-10-24 12:42:25,33.3597,129.5531,61.95,53,100,10.89,overcast clouds
278,Kimbe,PG,2021-10-24 12:42:26,-5.5502,150.1429,76.17,92,69,4.32,broken clouds
279,Balakhninskiy,RU,2021-10-24 12:42:26,58.0106,114.2769,32.04,90,100,4.63,overcast clouds
280,Pangkalanbuun,ID,2021-10-24 12:42:26,-2.6833,111.6167,76.98,88,96,2.28,overcast clouds
281,Hasaki,JP,2021-10-24 12:42:27,35.7333,140.8333,48.6,47,100,5.97,overcast clouds
282,Phibun Mangsahan,TH,2021-10-24 12:42:27,15.2447,105.2291,76.98,79,100,14.63,overcast clouds
283,Kingaroy,AU,2021-10-24 12:42:27,-26.5333,151.8333,64.44,68,9,0.0,clear sky
284,Iracoubo,GF,2021-10-24 12:42:28,5.4802,-53.2011,80.85,86,39,10.96,scattered clouds
285,Todos Santos,MX,2021-10-24 12:42:28,23.45,-110.2167,75.0,82,66,6.24,broken clouds
286,Udachnyy,RU,2021-10-24 12:42:28,66.4167,112.4,16.66,95,98,5.7,overcast clouds
287,Verkhnevilyuysk,RU,2021-10-24 12:42:29,63.4453,120.3167,30.88,94,100,8.5,light snow
288,Katsuura,JP,2021-10-24 12:40:25,35.1333,140.3,58.1,61,100,6.78,overcast clouds
289,Chiang Klang,TH,2021-10-24 12:42:29,19.2938,100.8617,78.13,98,49,1.21,scattered clouds
290,Lexington,US,2021-10-24 12:40:04,37.9887,-84.4777,57.94,88,90,1.01,overcast clouds
291,Kahului,US,2021-10-24 12:42:30,20.8947,-156.47,76.84,82,1,14.97,clear sky
292,Kadur,IN,2021-10-24 12:42:30,13.5533,76.0131,71.53,89,98,5.21,overcast clouds
293,Elliot,ZA,2021-10-24 12:42:30,-31.3333,27.85,55.53,47,94,9.15,overcast clouds
294,Jaque,PA,2021-10-24 12:42:31,7.5175,-78.1703,79.52,84,95,7.81,light rain
295,Karpathos,GR,2021-10-24 12:42:31,35.507,27.2132,75.16,60,0,24.16,clear sky
296,Teya,RU,2021-10-24 12:42:32,60.3778,92.6267,38.66,94,100,11.61,light rain
297,Micheweni,TZ,2021-10-24 12:42:32,-4.9667,39.8333,83.46,63,11,6.33,few clouds
298,Manggar,ID,2021-10-24 12:42:32,-2.8833,108.2667,81.91,72,31,0.47,scattered clouds
299,Aleksandrov Gay,RU,2021-10-24 12:42:33,50.147,48.5704,54.61,38,100,10.09,overcast clouds
300,Acapulco,MX,2021-10-24 12:41:32,16.8634,-99.8901,73.22,94,90,8.05,overcast clouds
301,Yuli,NG,2021-10-24 12:42:33,9.6989,10.2744,95.47,31,42,7.49,scattered clouds
302,Maua,BR,2021-10-24 12:42:33,-23.6678,-46.4614,69.87,68,100,11.43,overcast clouds
303,Abnub,EG,2021-10-24 12:42:34,27.2696,31.1511,84.42,20,0,17.11,clear sky
304,Boyuibe,BO,2021-10-24 12:42:34,-20.4167,-63.2833,71.51,50,97,12.26,overcast clouds
305,Dunedin,NZ,2021-10-24 12:39:09,-45.8742,170.5036,51.1,96,51,5.08,broken clouds
306,Skelleftea,SE,2021-10-24 12:42:35,64.7507,20.9528,30.56,70,90,0.0,overcast clouds
307,Mitsamiouli,KM,2021-10-24 12:42:35,-11.3847,43.2844,91.69,49,40,27.63,scattered clouds
308,Pisco,PE,2021-10-24 12:39:49,-13.7,-76.2167,61.02,88,17,2.3,mist
309,Talara,PE,2021-10-24 12:42:36,-4.5772,-81.2719,69.17,75,91,11.21,overcast clouds
310,Balikpapan,ID,2021-10-24 12:41:32,-1.2675,116.8289,81.59,89,40,2.3,scattered clouds
311,Lamesa,US,2021-10-24 12:42:36,32.7376,-101.951,56.08,49,19,9.57,few clouds
312,Tura,IN,2021-10-24 12:40:25,25.5198,90.2201,69.22,93,0,2.17,clear sky
313,Whitecourt,CA,2021-10-24 12:42:37,54.1502,-115.6855,33.04,100,90,3.44,fog
314,Srednekolymsk,RU,2021-10-24 12:42:37,67.45,153.6833,-9.9,96,100,3.2,overcast clouds
315,Antofagasta,CL,2021-10-24 12:42:16,-23.65,-70.4,58.28,60,0,7.31,clear sky
316,Umrala,IN,2021-10-24 12:42:38,21.8333,71.8167,82.27,51,30,15.21,scattered clouds
317,Waddan,LY,2021-10-24 12:42:38,29.1614,16.139,94.71,12,100,15.23,overcast clouds
318,Qingdao,CN,2021-10-24 12:42:38,36.0986,120.3719,51.4,71,71,2.24,broken clouds
319,Brae,GB,2021-10-24 12:42:39,60.3964,-1.353,53.51,93,100,14.07,overcast clouds
320,Daru,PG,2021-10-24 12:42:39,-9.0763,143.2092,79.66,87,76,13.96,broken clouds
321,Cape Town,ZA,2021-10-24 12:40:00,-33.9258,18.4232,72.12,37,0,5.99,clear sky
322,Norman Wells,CA,2021-10-24 12:40:26,65.282,-126.8329,19.44,86,20,2.3,few clouds
323,Chemax,MX,2021-10-24 12:42:40,20.65,-87.9333,76.14,95,100,2.33,overcast clouds
324,Swift Current,CA,2021-10-24 12:41:38,50.2834,-107.8014,36.41,87,40,10.36,scattered clouds
325,Grindavik,IS,2021-10-24 12:42:40,63.8424,-22.4338,48.15,93,90,8.05,light rain
326,Takoradi,GH,2021-10-24 12:42:41,4.8845,-1.7554,81.75,78,93,8.46,light rain
327,Kavieng,PG,2021-10-24 12:42:41,-2.5744,150.7967,82.33,77,70,9.37,broken clouds
328,Pine Bluff,US,2021-10-24 12:42:41,34.2284,-92.0032,69.91,87,20,5.99,few clouds
329,Olinda,BR,2021-10-24 12:37:45,-8.0089,-34.8553,83.93,65,40,11.5,scattered clouds
330,Petropavlovka,RU,2021-10-24 12:42:42,50.6114,105.3196,37.85,59,11,2.24,few clouds
331,Naze,JP,2021-10-24 12:42:42,28.3667,129.4833,70.88,62,83,18.05,broken clouds
332,Pevek,RU,2021-10-24 12:42:43,69.7008,170.3133,8.06,92,100,1.12,overcast clouds
333,Black Forest,US,2021-10-24 12:42:43,39.0131,-104.7008,46.4,54,1,1.99,clear sky
334,Vestmannaeyjar,IS,2021-10-24 12:42:43,63.4427,-20.2734,47.39,93,75,16.11,broken clouds
335,Kidal,ML,2021-10-24 12:42:44,18.4411,1.4078,99.5,17,15,4.74,few clouds
336,Pitea,SE,2021-10-24 12:42:44,65.3172,21.4794,29.08,87,100,4.27,overcast clouds
337,Port Hardy,CA,2021-10-24 12:42:45,50.6996,-127.4199,50.0,87,75,5.75,broken clouds
338,Oriximina,BR,2021-10-24 12:42:45,-1.7656,-55.8661,86.43,62,99,5.1,overcast clouds
339,Kavaratti,IN,2021-10-24 12:40:28,10.5669,72.642,82.2,71,95,1.34,overcast clouds
340,Ketchikan,US,2021-10-24 12:42:45,55.3422,-131.6461,39.09,86,97,6.98,overcast clouds
341,Dubbo,AU,2021-10-24 12:40:52,-32.25,148.6167,50.13,57,0,4.61,clear sky
342,Nanortalik,GL,2021-10-24 12:40:14,60.1432,-45.2371,35.58,67,44,13.94,scattered clouds
343,Moreira Sales,BR,2021-10-24 12:42:46,-24.0622,-53.0069,67.35,84,100,12.97,overcast clouds
344,Erenhot,CN,2021-10-24 12:42:46,43.6475,111.9767,48.29,26,100,7.83,overcast clouds
345,Mount Gambier,AU,2021-10-24 12:42:47,-37.8333,140.7667,48.11,87,90,4.61,overcast clouds
346,Blyth,GB,2021-10-24 12:42:47,55.1271,-1.5086,57.38,77,40,4.0,scattered clouds
347,Mama,RU,2021-10-24 12:42:47,58.3106,112.8986,35.38,97,100,6.85,light rain
348,Half Moon Bay,US,2021-10-24 12:42:20,37.4636,-122.4286,62.38,94,90,8.01,mist
349,Moree,AU,2021-10-24 12:42:48,-29.4667,149.85,62.62,42,100,8.05,overcast clouds
350,Carinhanha,BR,2021-10-24 12:42:48,-14.3047,-43.765,87.6,48,100,5.88,overcast clouds
351,Ballina,AU,2021-10-24 12:42:49,-28.8667,153.5667,71.56,83,90,6.91,overcast clouds
352,Marfino,RU,2021-10-24 12:42:49,55.7028,37.3822,38.48,79,75,20.13,broken clouds
353,Hofn,IS,2021-10-24 12:42:50,64.2539,-15.2082,44.94,82,100,11.74,overcast clouds
354,Katherine,AU,2021-10-24 12:42:50,-14.4667,132.2667,91.72,43,90,1.14,overcast clouds
355,Vao,NC,2021-10-24 12:42:50,-22.6667,167.4833,70.75,73,59,13.11,broken clouds
356,Caibarien,CU,2021-10-24 12:42:51,22.5206,-79.4669,72.72,81,81,4.54,broken clouds
357,Puerto Plata,DO,2021-10-24 12:38:58,19.7934,-70.6884,80.46,88,40,0.0,scattered clouds
358,Saint-Augustin,CA,2021-10-24 12:42:51,51.226,-58.6502,45.12,87,100,11.45,overcast clouds
359,Korla,CN,2021-10-24 12:39:16,41.7597,86.1469,54.19,32,0,1.25,clear sky
360,Sosva,RU,2021-10-24 12:42:51,59.1766,61.8558,41.36,79,100,3.27,overcast clouds
361,Mayumba,GA,2021-10-24 12:42:52,-3.432,10.6554,79.29,81,89,8.48,light rain
362,Bitkine,TD,2021-10-24 12:42:52,11.9801,18.2138,97.81,22,0,1.21,clear sky
363,Camopi,GF,2021-10-24 12:42:52,3.1655,-52.3158,83.77,71,65,4.92,broken clouds
364,Rovaniemi,FI,2021-10-24 12:42:53,66.5,25.7167,22.41,93,0,3.44,clear sky
365,Viru,PE,2021-10-24 12:42:53,-8.4167,-78.75,58.3,74,41,3.85,scattered clouds
366,Andenes,NO,2021-10-24 12:42:54,69.3143,16.1194,37.38,70,40,14.97,scattered clouds
367,Guiyang,CN,2021-10-24 12:42:54,26.5833,106.7167,57.69,67,20,8.95,few clouds
368,Santa Cruz,BO,2021-10-24 12:42:54,-17.8,-63.1667,71.65,56,90,14.97,moderate rain
369,Elban,RU,2021-10-24 12:42:55,50.1018,136.5094,37.98,83,3,3.24,clear sky
370,Nome,US,2021-10-24 12:39:55,64.5011,-165.4064,26.67,80,90,3.44,overcast clouds
371,Eilenburg,DE,2021-10-24 12:42:55,51.4598,12.6334,60.71,43,55,6.98,broken clouds
372,Ojinaga,MX,2021-10-24 12:42:55,29.5667,-104.4167,65.57,41,1,0.0,clear sky
373,Strezhevoy,RU,2021-10-24 12:42:56,60.7333,77.5889,33.78,79,100,12.03,overcast clouds
374,Hami,CN,2021-10-24 12:39:13,42.8,93.45,51.51,38,100,2.98,overcast clouds
375,Derzhavinsk,KZ,2021-10-24 12:42:56,51.1,66.3167,51.28,37,15,16.8,few clouds
376,Ramnagar,IN,2021-10-24 12:42:57,29.4,79.1167,69.24,71,83,3.42,broken clouds
377,Shimoda,JP,2021-10-24 12:42:57,34.6667,138.95,55.11,67,99,7.02,overcast clouds
378,Olafsvik,IS,2021-10-24 12:40:11,64.8945,-23.7142,42.15,87,100,15.03,overcast clouds
379,Mocuba,MZ,2021-10-24 12:42:58,-16.8392,36.9856,108.1,12,5,7.74,clear sky
380,Meulaboh,ID,2021-10-24 12:42:58,4.1363,96.1285,76.66,89,100,4.61,overcast clouds
381,Hokitika,NZ,2021-10-24 12:42:58,-42.7167,170.9667,56.17,94,100,4.94,overcast clouds
382,Port Augusta,AU,2021-10-24 12:42:58,-32.5,137.7667,59.14,66,0,14.03,clear sky
383,Soke,ML,2021-10-24 12:42:59,13.598,-5.9386,94.91,36,11,6.42,few clouds
384,Viedma,AR,2021-10-24 12:42:59,-40.8135,-62.9967,64.42,21,28,13.38,scattered clouds
385,Aquiraz,BR,2021-10-24 12:43:00,-3.9014,-38.3911,89.22,57,100,15.66,overcast clouds
386,Challapata,BO,2021-10-24 12:43:00,-18.9,-66.7667,52.43,15,0,7.87,clear sky
387,Kodiak,US,2021-10-24 12:40:28,57.79,-152.4072,42.64,91,68,10.92,light rain
388,Gazanjyk,TM,2021-10-24 12:43:01,39.2446,55.5154,66.83,14,4,7.56,clear sky
389,Acarau,BR,2021-10-24 12:43:01,-2.8856,-40.12,84.76,65,100,16.44,overcast clouds
390,Doka,SD,2021-10-24 12:43:01,13.5167,35.7667,95.25,26,20,3.96,few clouds
391,Oyama,JP,2021-10-24 12:43:02,36.3,139.8,63.59,51,100,2.64,overcast clouds
392,Chapais,CA,2021-10-24 12:43:02,49.7834,-74.8492,28.18,78,90,2.75,overcast clouds
393,Suntar,RU,2021-10-24 12:43:03,62.1444,117.6319,33.01,97,100,8.57,light snow
394,North Battleford,CA,2021-10-24 12:43:03,52.7834,-108.2847,37.49,87,1,17.27,clear sky
395,Pagudpud,PH,2021-10-24 12:43:03,18.5616,120.7868,84.16,87,10,11.34,clear sky
396,Los Llanos De Aridane,ES,2021-10-24 12:43:04,28.6585,-17.9182,71.35,81,75,5.01,broken clouds
397,Kribi,CM,2021-10-24 12:43:04,2.95,9.9167,82.35,74,95,7.63,overcast clouds
398,Lundazi,ZM,2021-10-24 12:43:05,-12.2929,33.1782,95.47,16,20,15.84,few clouds
399,Ziniare,BF,2021-10-24 12:43:05,12.5822,-1.2983,93.24,32,100,11.43,overcast clouds
400,Nowy Dwor Gdanski,PL,2021-10-24 12:43:05,54.2131,19.1177,55.2,63,100,8.95,overcast clouds
401,Urumqi,CN,2021-10-24 12:42:03,43.801,87.6005,41.95,49,0,4.47,clear sky
402,La Asuncion,VE,2021-10-24 12:43:06,11.0333,-63.8628,81.64,75,87,15.41,overcast clouds
403,Skibbereen,IE,2021-10-24 12:43:06,51.55,-9.2667,58.8,85,81,18.41,broken clouds
404,Bila,BA,2021-10-24 12:43:06,43.7825,16.9253,59.74,44,1,7.07,clear sky
405,Santiago De Cuba,CU,2021-10-24 12:43:07,20.0247,-75.8219,76.62,94,20,3.44,few clouds
406,Buraydah,SA,2021-10-24 12:43:07,26.326,43.975,93.65,11,0,8.55,clear sky
407,Naryan-Mar,RU,2021-10-24 12:43:08,67.6713,53.087,24.82,89,63,7.81,broken clouds
408,San Patricio,US,2021-10-24 12:40:20,28.017,-97.5169,78.89,95,0,6.22,clear sky
409,Tongzi,CN,2021-10-24 12:43:08,28.7829,105.0877,61.7,74,94,2.64,light rain
410,Haines Junction,CA,2021-10-24 12:40:21,60.7522,-137.5108,17.55,93,8,1.14,clear sky
411,Caravelas,BR,2021-10-24 12:43:09,-17.7125,-39.2481,85.48,60,28,9.01,scattered clouds
412,Simbahan,PH,2021-10-24 12:43:09,6.3032,120.5836,82.92,69,88,0.87,overcast clouds
413,Felanitx,ES,2021-10-24 12:43:09,39.4696,3.1483,73.92,63,85,15.19,overcast clouds
414,Mitla,MX,2021-10-24 12:43:10,16.9167,-96.4,53.83,88,46,3.94,scattered clouds
415,Usinsk,RU,2021-10-24 12:43:10,65.9939,57.5281,20.55,95,100,7.92,overcast clouds
416,Kikwit,CD,2021-10-24 12:43:10,-5.041,18.8162,85.8,57,100,3.6,overcast clouds
417,Kenai,US,2021-10-24 12:43:11,60.5544,-151.2583,42.85,85,90,3.44,overcast clouds
418,Chapeco,BR,2021-10-24 12:42:10,-27.0964,-52.6183,60.55,72,40,11.5,scattered clouds
419,Nyurba,RU,2021-10-24 12:43:11,63.2842,118.3319,32.13,97,100,8.93,light snow
420,Flinders,AU,2021-10-24 12:43:12,-34.5833,150.8552,60.21,78,93,3.0,overcast clouds
421,Berlevag,NO,2021-10-24 12:43:12,70.8578,29.0864,36.18,60,100,14.16,overcast clouds
422,Havelock,US,2021-10-24 12:40:32,34.8791,-76.9013,67.95,89,0,4.41,clear sky
423,Kruisfontein,ZA,2021-10-24 12:43:12,-34.0033,24.7314,67.89,40,83,10.16,broken clouds
424,Ndele,CF,2021-10-24 12:43:13,8.4109,20.6473,88.99,55,73,4.54,broken clouds
425,Lazaro Cardenas,MX,2021-10-24 12:39:57,17.9583,-102.2,76.15,87,100,3.33,overcast clouds
426,Bermejo,AR,2021-10-24 12:43:13,-32.8833,-68.8,64.31,45,0,5.75,clear sky
427,Liverpool,GB,2021-10-24 12:43:13,53.4106,-2.9779,60.67,78,40,5.99,scattered clouds
428,Bordighera,IT,2021-10-24 12:43:14,43.7806,7.6645,74.28,53,9,8.99,clear sky
429,Sal Rei,CV,2021-10-24 12:43:14,16.1833,-22.9167,81.16,71,5,18.68,clear sky
430,Longyearbyen,SJ,2021-10-24 12:39:50,78.2186,15.6401,17.44,73,20,8.05,few clouds
431,Komyshnya,UA,2021-10-24 12:43:15,50.1859,33.684,43.11,68,100,14.79,overcast clouds
432,Keti Bandar,PK,2021-10-24 12:43:15,24.1447,67.4497,81.36,53,0,12.64,clear sky
433,Cam Ranh,VN,2021-10-24 12:43:15,11.9214,109.1591,78.76,83,75,8.05,broken clouds
434,Longfeng,CN,2021-10-24 12:43:16,46.55,125.1167,46.26,41,7,8.99,clear sky
435,Dukat,RU,2021-10-24 12:43:16,62.55,155.55,-5.82,95,24,4.16,few clouds
436,Vredendal,ZA,2021-10-24 12:43:16,-31.6683,18.5012,78.33,23,0,7.52,clear sky
437,Consett,GB,2021-10-24 12:43:17,54.854,-1.8316,55.51,89,89,16.49,overcast clouds
438,Azul,AR,2021-10-24 12:43:17,-36.777,-59.8585,58.33,49,0,12.73,clear sky
439,Batagay-Alyta,RU,2021-10-24 12:43:17,67.8006,130.4114,2.61,94,100,2.73,overcast clouds
440,Znamenskoye,RU,2021-10-24 12:43:18,57.1281,73.8282,44.64,80,100,6.91,overcast clouds
441,Wangqing,CN,2021-10-24 12:43:18,43.3218,129.7634,41.77,64,0,1.25,clear sky
442,Esperance,AU,2021-10-24 12:43:19,-33.8667,121.9,73.24,39,100,22.66,overcast clouds
443,Terrace Bay,CA,2021-10-24 12:43:19,48.7834,-87.1,32.5,78,48,10.16,scattered clouds
444,Great Yarmouth,GB,2021-10-24 12:43:19,52.6083,1.7305,59.25,68,100,18.68,overcast clouds
445,College,US,2021-10-24 12:43:20,64.8569,-147.8028,31.8,89,75,0.0,broken clouds
446,Miri,MY,2021-10-24 12:43:20,4.4148,114.0089,80.74,89,20,2.3,few clouds
447,Saint-Louis,SN,2021-10-24 12:43:21,16.3333,-15.0,98.24,22,18,6.4,few clouds
448,Samarai,PG,2021-10-24 12:43:21,-10.6167,150.6667,80.71,85,24,11.1,few clouds
449,Beringovskiy,RU,2021-10-24 12:43:21,63.05,179.3167,8.89,84,26,7.25,scattered clouds
450,Raudeberg,NO,2021-10-24 12:43:22,61.9875,5.1352,53.38,87,100,10.0,moderate rain
451,Bilibino,RU,2021-10-24 12:40:19,68.0546,166.4372,-12.39,100,91,2.68,overcast clouds
452,Richards Bay,ZA,2021-10-24 12:43:22,-28.783,32.0377,65.21,67,100,10.47,light rain
453,Mastic Beach,US,2021-10-24 12:38:56,40.7668,-72.8521,52.02,80,20,0.0,few clouds
454,Halifax,CA,2021-10-24 12:41:48,44.6453,-63.5724,50.22,84,40,3.0,scattered clouds
455,Prainha,BR,2021-10-24 12:43:23,-1.8,-53.48,86.18,62,54,5.7,broken clouds
456,Tanout,NE,2021-10-24 12:43:23,14.9709,8.8879,96.78,9,60,15.68,broken clouds
457,Broome,US,2021-10-24 12:43:24,42.2506,-75.833,44.56,88,90,3.44,fog
458,Pacifica,US,2021-10-24 12:43:24,37.6138,-122.4869,62.2,94,90,18.99,light rain
459,Markova,UA,2021-10-24 12:43:24,48.6758,24.4138,42.39,57,76,7.56,broken clouds
460,Puerto Escondido,MX,2021-10-24 12:43:25,15.85,-97.0667,76.51,75,48,3.13,scattered clouds
461,Bereda,ES,2021-10-24 12:43:25,43.2686,-7.5406,59.92,100,97,1.9,overcast clouds
462,Sayyan,YE,2021-10-24 12:43:25,15.1718,44.3244,69.85,14,1,9.37,clear sky
463,Upata,VE,2021-10-24 12:43:26,8.0086,-62.3989,74.19,83,95,5.48,overcast clouds
464,Coquimbo,CL,2021-10-24 12:39:08,-29.9533,-71.3436,55.13,87,20,10.36,few clouds
465,Honiara,SB,2021-10-24 12:39:55,-9.4333,159.95,78.82,85,8,1.9,clear sky
466,Kamaishi,JP,2021-10-24 12:43:26,39.2667,141.8833,52.32,76,6,6.4,clear sky
467,Kautokeino,NO,2021-10-24 12:43:27,69.0125,23.0412,13.08,92,100,0.98,overcast clouds
468,Ciudad Guayana,VE,2021-10-24 12:43:27,8.3533,-62.6528,77.52,98,97,5.95,overcast clouds
469,San Jose De Guanipa,VE,2021-10-24 12:43:27,8.8872,-64.1651,79.14,75,86,14.27,overcast clouds
470,Tamandare,BR,2021-10-24 12:43:28,-8.7597,-35.1047,82.65,68,84,15.14,broken clouds
471,Kutum,SD,2021-10-24 12:43:28,14.2,24.6667,89.06,16,0,13.94,clear sky
472,Srivardhan,IN,2021-10-24 12:43:28,18.0333,73.0167,78.75,76,63,11.54,broken clouds
473,Jinka,ET,2021-10-24 12:43:29,5.65,36.65,79.81,41,94,2.37,overcast clouds
474,Hirara,JP,2021-10-24 12:43:29,24.8,125.2833,77.85,65,75,12.59,broken clouds
475,Corrente,BR,2021-10-24 12:43:29,-3.7367,-43.3394,89.82,50,35,6.15,scattered clouds
476,Semporna,MY,2021-10-24 12:43:30,4.4818,118.6112,80.8,80,39,3.76,scattered clouds
477,Ola,RU,2021-10-24 12:43:30,59.5833,151.2833,24.28,61,25,6.69,scattered clouds
478,Kirakira,SB,2021-10-24 12:43:30,-10.4544,161.9205,80.94,81,78,8.3,broken clouds
479,Dakar,SN,2021-10-24 12:42:28,14.6937,-17.4441,90.48,70,0,6.91,clear sky
480,Russell,US,2021-10-24 12:39:32,32.3502,-85.1999,55.96,87,1,0.0,fog
481,Nova Olimpia,BR,2021-10-24 12:43:31,-14.7972,-57.2881,88.12,55,100,4.23,overcast clouds
482,Banda Aceh,ID,2021-10-24 12:43:31,5.5577,95.3222,79.97,81,100,4.72,overcast clouds
483,Mokhotlong,LS,2021-10-24 12:43:32,-29.2894,29.0675,51.91,62,100,10.38,overcast clouds
484,Kuusamo,FI,2021-10-24 12:43:32,65.9667,29.1833,24.84,93,40,5.75,scattered clouds
485,Tessalit,ML,2021-10-24 12:43:32,20.1986,1.0114,99.05,14,5,4.52,clear sky
486,Kelso,US,2021-10-24 12:43:33,46.1468,-122.9084,55.09,93,90,0.0,moderate rain
487,Calama,CL,2021-10-24 12:43:33,-22.4667,-68.9333,59.49,14,0,11.5,clear sky
488,Wadi Musa,JO,2021-10-24 12:43:33,30.3222,35.4793,69.21,33,0,4.09,clear sky
489,Floro,NO,2021-10-24 12:43:34,61.5996,5.0328,51.76,76,75,27.63,light rain
490,Mashhad,IR,2021-10-24 12:43:34,36.297,59.6062,71.74,26,0,9.22,clear sky
491,Vesyegonsk,RU,2021-10-24 12:43:34,58.664,37.2604,35.87,70,13,10.6,few clouds
492,Cap Malheureux,MU,2021-10-24 12:43:35,-19.9842,57.6142,77.49,69,6,10.0,clear sky
493,Volchikha,RU,2021-10-24 12:43:35,52.0333,80.3833,45.75,66,97,9.24,overcast clouds
494,Zhanaozen,KZ,2021-10-24 12:43:35,43.3,52.8,62.26,17,6,6.02,clear sky
495,Zyryanka,RU,2021-10-24 12:43:36,65.75,150.85,-0.62,83,100,7.05,overcast clouds
496,Yar-Sale,RU,2021-10-24 12:43:36,66.8333,70.8333,27.36,75,83,23.71,broken clouds
497,Punto Fijo,VE,2021-10-24 12:43:36,11.6956,-70.1996,83.37,72,82,22.06,broken clouds
498,Bassar,TG,2021-10-24 12:43:37,9.25,0.7833,84.2,49,84,7.27,broken clouds
499,Hue,VN,2021-10-24 12:41:00,16.4667,107.6,77.11,83,75,10.36,broken clouds
500,Ixtapa,MX,2021-10-24 12:43:37,20.7,-105.2,78.22,94,40,3.44,scattered clouds
501,Bangkal,PH,2021-10-24 12:43:38,6.0667,121.0667,78.66,83,100,0.49,overcast clouds
502,Shimanovsk,RU,2021-10-24 12:43:38,52.0,127.7,38.68,81,5,4.25,clear sky
503,Oistins,BB,2021-10-24 12:40:53,13.0667,-59.5333,86.09,66,40,23.02,scattered clouds
504,Balaipungut,ID,2021-10-24 12:40:32,1.05,101.2833,84.61,92,100,0.94,overcast clouds
505,Les Cayes,HT,2021-10-24 12:43:39,18.2,-73.75,82.29,69,57,4.0,broken clouds
506,Gritsovskiy,RU,2021-10-24 12:43:39,54.1376,38.1604,38.44,78,100,15.3,light rain
507,Southbridge,US,2021-10-24 12:43:39,42.0751,-72.0334,45.81,92,0,6.13,clear sky
508,Aksarka,RU,2021-10-24 12:43:40,66.5606,67.7975,25.21,80,11,18.07,few clouds
509,Karratha,AU,2021-10-24 12:43:40,-20.7377,116.8463,81.0,53,5,9.62,clear sky
510,Sisimiut,GL,2021-10-24 12:43:40,66.9395,-53.6735,19.45,81,20,8.86,few clouds
511,Nyagan,RU,2021-10-24 12:43:41,62.1406,65.3936,30.33,75,8,3.18,clear sky
512,Ust-Nera,RU,2021-10-24 12:43:41,64.5667,143.2,8.71,97,100,5.19,light snow
513,Leningradskiy,RU,2021-10-24 12:43:41,69.3833,178.4167,9.75,95,100,7.63,overcast clouds
514,Krivosheino,RU,2021-10-24 12:43:42,57.3431,83.9261,42.84,75,6,11.65,clear sky
515,La Maddalena,IT,2021-10-24 12:43:42,41.2142,9.4083,73.56,72,100,21.18,overcast clouds
516,Pachmarhi,IN,2021-10-24 12:43:43,22.4667,78.4333,62.08,65,0,1.88,clear sky
517,Kungurtug,RU,2021-10-24 12:43:43,50.5994,97.5228,29.64,69,83,1.74,broken clouds
518,Eureka,US,2021-10-24 12:41:15,40.8021,-124.1637,61.41,90,100,8.01,light rain
519,Pervomayskoye,RU,2021-10-24 12:43:43,43.919,46.7102,65.61,37,100,4.94,overcast clouds
520,Acajutla,SV,2021-10-24 12:43:44,13.5928,-89.8275,79.07,80,25,3.6,scattered clouds
521,Presidencia Roque Saenz Pena,AR,2021-10-24 12:43:44,-26.7852,-60.4388,73.67,43,0,3.83,clear sky
522,Ankazobe,MG,2021-10-24 12:43:45,-18.3167,47.1167,88.21,24,90,7.78,overcast clouds
523,Sattahip,TH,2021-10-24 12:43:45,12.6664,100.9007,84.9,100,75,5.75,broken clouds
524,Talnakh,RU,2021-10-24 12:40:03,69.4865,88.3972,21.96,94,100,5.19,overcast clouds
